2025-10-27 22:57:31 | INFO     | root | Logs will be saved to logs/app_2025-10-27_22-57-31.log
2025-10-27 22:57:31 | INFO     | flet | Assets path configured: /Users/govindajithkumar/PycharmProjects/FoodBarcodeScanner/assets
2025-10-27 22:57:31 | INFO     | flet | Starting up UDS server on /var/folders/8p/3lycjd2d4yj6r4nzff87ynmr0000gn/T/JR1EoO14Y7
2025-10-27 22:57:31 | INFO     | flet | Flet app has started...
2025-10-27 22:57:31 | INFO     | flet | App URL: /var/folders/8p/3lycjd2d4yj6r4nzff87ynmr0000gn/T/JR1EoO14Y7
2025-10-27 22:57:31 | INFO     | flet_desktop | Starting Flet View app...
2025-10-27 22:57:31 | INFO     | flet_desktop | Flet View found in: /Users/govindajithkumar/.flet/bin/flet-0.28.3
2025-10-27 22:57:31 | INFO     | flet | App session started
2025-10-27 22:57:33 | INFO     | utils | Barcode Updated - 722252153258 is a valid numerical barcode
2025-10-27 22:57:33 | ERROR    | ui | Barcode Update Failed - 722252153258 is not a number
2025-10-27 22:57:33 | WARNING  | utils | File not found in history for - 722252153258
2025-10-27 22:57:33 | WARNING  | ui | File not found from history - retrieving data from internet
2025-10-27 22:57:34 | INFO     | get_food_db | Successfully fetched data from website
2025-10-27 22:57:34 | INFO     | get_food_db | Successfully fetched data from website
2025-10-27 22:57:34 | INFO     | ui | New Barcode Data processed for 722252153258
2025-10-27 22:57:34 | INFO     | ui | Successfully showed image for 722252153258
2025-10-27 22:57:34 | INFO     | utils | Barcode Updated - 722252153258 is a valid numerical barcode
2025-10-27 22:57:34 | INFO     | ui | Successfully updated nutritional info for 722252153258
