2025-10-29 15:42:38 | INFO     | root | Logs will be saved to logs/app_2025-10-29_15-42-38.log
2025-10-29 15:42:38 | INFO     | flet | Assets path configured: /Users/govindajithkumar/PycharmProjects/FoodBarcodeScanner/assets
2025-10-29 15:42:38 | INFO     | flet | Starting up UDS server on /var/folders/8p/3lycjd2d4yj6r4nzff87ynmr0000gn/T/x2SVSHRM9e
2025-10-29 15:42:38 | INFO     | flet | Flet app has started...
2025-10-29 15:42:38 | INFO     | flet | App URL: /var/folders/8p/3lycjd2d4yj6r4nzff87ynmr0000gn/T/x2SVSHRM9e
2025-10-29 15:42:38 | INFO     | flet_desktop | Starting Flet View app...
2025-10-29 15:42:38 | INFO     | flet_desktop | Flet View found in: /Users/govindajithkumar/.flet/bin/flet-0.28.3
2025-10-29 15:42:38 | INFO     | flet | App session started
2025-10-29 15:42:46 | INFO     | utils | Barcode Updated - 722252153258 is a valid numerical barcode
2025-10-29 15:42:46 | INFO     | utils | Top 5 history barcodes : {'8445290728722': 14, '8445290728791': 9, '84452907287222': 3, '8445290728433': 3, '8445290728563': 3} 
2025-10-29 15:42:46 | INFO     | utils | History updated successfully.
2025-10-29 15:42:46 | INFO     | utils | JSON file 722252153258 exists in history directory.
2025-10-29 15:42:46 | INFO     | ui | File found from history - will use that
2025-10-29 15:42:46 | INFO     | get_food_db | Successfully fetched image from website
2025-10-29 15:42:46 | INFO     | get_food_db | Successfully fetched all available and requested from website
2025-10-29 15:42:46 | INFO     | ui | New Barcode Data processed for 722252153258
2025-10-29 15:42:46 | INFO     | ui | Successfully showed image for 722252153258
2025-10-29 15:42:46 | INFO     | utils | Barcode Updated - 722252153258 is a valid numerical barcode
2025-10-29 15:42:46 | INFO     | ui | Successfully updated nutritional info for 722252153258
