2025-10-30 08:40:31 | INFO     | root | Logs will be saved to logs/app_2025-10-30_08-40-31.log
2025-10-30 08:40:31 | INFO     | flet | Assets path configured: /Users/govindajithkumar/PycharmProjects/FoodBarcodeScanner/assets
2025-10-30 08:40:31 | INFO     | flet | Starting up UDS server on /var/folders/8p/3lycjd2d4yj6r4nzff87ynmr0000gn/T/JipxbtEBvz
2025-10-30 08:40:31 | INFO     | flet | Flet app has started...
2025-10-30 08:40:31 | INFO     | flet | App URL: /var/folders/8p/3lycjd2d4yj6r4nzff87ynmr0000gn/T/JipxbtEBvz
2025-10-30 08:40:31 | INFO     | flet_desktop | Starting Flet View app...
2025-10-30 08:40:31 | INFO     | flet_desktop | Flet View found in: /Users/govindajithkumar/.flet/bin/flet-0.28.3
2025-10-30 08:40:31 | INFO     | flet | App session started
2025-10-30 08:40:38 | INFO     | utils | Barcode Updated - 859213005001 is a valid numerical barcode
2025-10-30 08:40:38 | INFO     | utils | Top 5 history barcodes : {'859213005001': 1} 
2025-10-30 08:40:38 | INFO     | utils | History updated successfully.
2025-10-30 08:40:38 | INFO     | utils | JSON file 859213005001 exists in history directory.
2025-10-30 08:40:38 | INFO     | ui | File found from history - will use that
2025-10-30 08:40:38 | INFO     | get_food_db | Successfully fetched image from website
2025-10-30 08:40:38 | INFO     | get_food_db | Successfully fetched all available and requested from website
2025-10-30 08:40:38 | INFO     | ui | New Barcode Data processed for 859213005001
2025-10-30 08:40:38 | INFO     | ui | Successfully showed image for 859213005001
2025-10-30 08:40:38 | INFO     | utils | Barcode Updated - 859213005001 is a valid numerical barcode
2025-10-30 08:40:38 | INFO     | ui | Successfully updated nutritional info for 859213005001
2025-10-30 08:40:40 | INFO     | utils | Barcode Updated - 859213005001 is a valid numerical barcode
2025-10-30 08:40:40 | INFO     | utils | Top 5 history barcodes : {'859213005001': 2} 
2025-10-30 08:40:40 | INFO     | utils | History updated successfully.
2025-10-30 08:40:40 | INFO     | utils | JSON file 859213005001 exists in history directory.
2025-10-30 08:40:40 | INFO     | ui | File found from history - will use that
2025-10-30 08:40:40 | INFO     | get_food_db | Successfully fetched image from website
2025-10-30 08:40:40 | INFO     | get_food_db | Successfully fetched all available and requested from website
2025-10-30 08:40:40 | INFO     | ui | New Barcode Data processed for 859213005001
2025-10-30 08:40:40 | INFO     | ui | Successfully showed image for 859213005001
2025-10-30 08:40:40 | INFO     | utils | Barcode Updated - 859213005001 is a valid numerical barcode
2025-10-30 08:40:40 | INFO     | ui | Successfully updated nutritional info for 859213005001
2025-10-30 08:40:44 | INFO     | utils | Barcode Updated - 859213005001 is a valid numerical barcode
2025-10-30 08:40:44 | INFO     | utils | Top 5 history barcodes : {'859213005001': 3} 
2025-10-30 08:40:44 | INFO     | utils | History updated successfully.
2025-10-30 08:40:44 | INFO     | utils | JSON file 859213005001 exists in history directory.
2025-10-30 08:40:44 | INFO     | ui | File found from history - will use that
2025-10-30 08:40:44 | INFO     | get_food_db | Successfully fetched image from website
2025-10-30 08:40:44 | INFO     | get_food_db | Successfully fetched all available and requested from website
2025-10-30 08:40:44 | INFO     | ui | New Barcode Data processed for 859213005001
2025-10-30 08:40:44 | INFO     | ui | Successfully showed image for 859213005001
2025-10-30 08:40:44 | INFO     | utils | Barcode Updated - 859213005001 is a valid numerical barcode
2025-10-30 08:40:44 | INFO     | ui | Successfully updated nutritional info for 859213005001
2025-10-30 08:40:44 | INFO     | utils | Barcode Updated - 859213005001 is a valid numerical barcode
2025-10-30 08:40:44 | INFO     | utils | Top 5 history barcodes : {'859213005001': 4} 
2025-10-30 08:40:44 | INFO     | utils | History updated successfully.
2025-10-30 08:40:44 | INFO     | utils | JSON file 859213005001 exists in history directory.
2025-10-30 08:40:44 | INFO     | ui | File found from history - will use that
2025-10-30 08:40:44 | INFO     | get_food_db | Successfully fetched image from website
2025-10-30 08:40:44 | INFO     | get_food_db | Successfully fetched all available and requested from website
2025-10-30 08:40:44 | INFO     | ui | New Barcode Data processed for 859213005001
2025-10-30 08:40:44 | INFO     | ui | Successfully showed image for 859213005001
2025-10-30 08:40:44 | INFO     | utils | Barcode Updated - 859213005001 is a valid numerical barcode
2025-10-30 08:40:44 | INFO     | ui | Successfully updated nutritional info for 859213005001
2025-10-30 08:40:45 | INFO     | utils | Barcode Updated - 859213005001 is a valid numerical barcode
2025-10-30 08:40:45 | INFO     | utils | Top 5 history barcodes : {'859213005001': 5} 
2025-10-30 08:40:45 | INFO     | utils | History updated successfully.
2025-10-30 08:40:45 | INFO     | utils | JSON file 859213005001 exists in history directory.
2025-10-30 08:40:45 | INFO     | ui | File found from history - will use that
2025-10-30 08:40:45 | INFO     | get_food_db | Successfully fetched image from website
2025-10-30 08:40:45 | INFO     | get_food_db | Successfully fetched all available and requested from website
2025-10-30 08:40:45 | INFO     | ui | New Barcode Data processed for 859213005001
2025-10-30 08:40:45 | INFO     | ui | Successfully showed image for 859213005001
2025-10-30 08:40:45 | INFO     | utils | Barcode Updated - 859213005001 is a valid numerical barcode
2025-10-30 08:40:45 | INFO     | ui | Successfully updated nutritional info for 859213005001
2025-10-30 08:40:45 | INFO     | utils | Barcode Updated - 859213005001 is a valid numerical barcode
