2025-10-24 16:57:28 | INFO     | root | Logs will be saved to logs/app_2025-10-24_16-57-28.log
2025-10-24 16:57:28 | INFO     | flet | Assets path configured: /Users/govindajithkumar/PycharmProjects/FoodBarcodeScanner/assets
2025-10-24 16:57:28 | INFO     | flet | Starting up UDS server on /var/folders/8p/3lycjd2d4yj6r4nzff87ynmr0000gn/T/ifXbJ6M3Pm
2025-10-24 16:57:28 | INFO     | flet | Flet app has started...
2025-10-24 16:57:28 | INFO     | flet | App URL: /var/folders/8p/3lycjd2d4yj6r4nzff87ynmr0000gn/T/ifXbJ6M3Pm
2025-10-24 16:57:28 | INFO     | flet_desktop | Starting Flet View app...
2025-10-24 16:57:28 | INFO     | flet_desktop | Flet View found in: /Users/govindajithkumar/.flet/bin/flet-0.28.3
2025-10-24 16:57:28 | INFO     | flet | App session started
2025-10-24 16:57:32 | INFO     | utils | Barcode Updated - 859213005001 is a valid numerical barcode
2025-10-24 16:57:32 | ERROR    | ui | Barcode Update Failed - 859213005001 is not a number
2025-10-24 16:57:32 | INFO     | utils | JSON file 859213005001 exists in history directory.
2025-10-24 16:57:32 | INFO     | ui | File found from history - will use that
2025-10-24 16:57:32 | INFO     | get_food_db | Successfully fetched data from website
2025-10-24 16:57:32 | INFO     | ui | New Barcode Data processed for 859213005001
2025-10-24 16:57:32 | INFO     | ui | Successfully showed image for 859213005001
2025-10-24 16:57:32 | INFO     | utils | Barcode Updated - 859213005001 is a valid numerical barcode
2025-10-24 16:57:32 | INFO     | ui | Successfully updated nutritional info for 859213005001
